20130216,2013-02-16,16-02-2013,02-16-2013,02,th,Saturday,6,7,2,6,47,3,7,2,February,2013,Feb-2013,022013,2013-02-01,2013-02-28,2013-01-01,2013-12-31,0,0,,0,
20130217,2013-02-17,17-02-2013,02-17-2013,02,th,Sunday,7,1,3,6,48,3,7,2,February,2013,Feb-2013,022013,2013-02-01,2013-02-28,2013-01-01,2013-12-31,0,0,,0,
20130218,2013-02-18,18-02-2013,02-18-2013,02,th,Monday,1,2,3,7,49,4,8,2,February,2013,Feb-2013,022013,2013-02-01,2013-02-28,2013-01-01,2013-12-31,1,1,Washington's Birthday,0,
20130219,2013-02-19,19-02-2013,02-19-2013,02,th,Tuesday,2,3,3,7,50,4,8,2,February,2013,Feb-2013,022013,2013-02-01,2013-02-28,2013-01-01,2013-12-31,0,1,,0,
20130220,2013-02-20,20-02-2013,02-20-2013,02,th,Wednesday,3,4,3,7,51,4,8,2,February,2013,Feb-2013,022013,2013-02-01,2013-02-28,2013-01-01,2013-12-31,0,1,,0,
20130221,2013-02-21,21-02-2013,02-21-2013,02,st,Thursday,4,5,3,7,52,4,8,2,February,2013,Feb-2013,022013,2013-02-01,2013-02-28,2013-01-01,2013-12-31,0,1,,0,
20130222,2013-02-22,22-02-2013,02-22-2013,02,nd,Friday,5,6,3,7,53,4,8,2,February,2013,Feb-2013,022013,2013-02-01,2013-02-28,2013-01-01,2013-12-31,0,1,,0,
20130223,2013-02-23,23-02-2013,02-23-2013,02,rd,Saturday,6,7,3,7,54,4,8,2,February,2013,Feb-2013,022013,2013-02-01,2013-02-28,2013-01-01,2013-12-31,0,0,,0,
20130224,2013-02-24,24-02-2013,02-24-2013,02,th,Sunday,7,1,4,7,55,4,8,2,February,2013,Feb-2013,022013,2013-02-01,2013-02-28,2013-01-01,2013-12-31,0,0,,0,
20130225,2013-02-25,25-02-2013,02-25-2013,02,th,Monday,1,2,4,8,56,5,9,2,February,2013,Feb-2013,022013,2013-02-01,2013-02-28,2013-01-01,2013-12-31,0,1,,0,
20130226,2013-02-26,26-02-2013,02-26-2013,02,th,Tuesday,2,3,4,8,57,5,9,2,February,2013,Feb-2013,022013,2013-02-01,2013-02-28,2013-01-01,2013-12-31,0,1,,0,
20130227,2013-02-27,27-02-2013,02-27-2013,02,th,Wednesday,3,4,4,8,58,5,9,2,February,2013,Feb-2013,022013,2013-02-01,2013-02-28,2013-01-01,2013-12-31,0,1,,0,
20130228,2013-02-28,28-02-2013,02-28-2013,02,th,Thursday,4,5,4,8,59,5,9,2,February,2013,Feb-2013,022013,2013-02-01,2013-02-28,2013-01-01,2013-12-31,0,1,,0,
20130301,2013-03-01,01-03-2013,03-01-2013,03,st,Friday,5,6,0,8,60,1,9,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130302,2013-03-02,02-03-2013,03-02-2013,03,nd,Saturday,6,7,0,8,61,1,9,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,0,,0,
20130303,2013-03-03,03-03-2013,03-03-2013,03,rd,Sunday,7,1,1,8,62,1,9,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,0,,0,
20130304,2013-03-04,04-03-2013,03-04-2013,03,th,Monday,1,2,1,9,63,2,10,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130305,2013-03-05,05-03-2013,03-05-2013,03,th,Tuesday,2,3,1,9,64,2,10,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130306,2013-03-06,06-03-2013,03-06-2013,03,th,Wednesday,3,4,1,9,65,2,10,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130307,2013-03-07,07-03-2013,03-07-2013,03,th,Thursday,4,5,1,9,66,2,10,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130308,2013-03-08,08-03-2013,03-08-2013,03,th,Friday,5,6,1,9,67,2,10,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130309,2013-03-09,09-03-2013,03-09-2013,03,th,Saturday,6,7,1,9,68,2,10,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,0,,0,
20130310,2013-03-10,10-03-2013,03-10-2013,03,th,Sunday,7,1,2,9,69,2,10,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,0,,0,
20130311,2013-03-11,11-03-2013,03-11-2013,03,th,Monday,1,2,2,10,70,3,11,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130312,2013-03-12,12-03-2013,03-12-2013,03,th,Tuesday,2,3,2,10,71,3,11,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130313,2013-03-13,13-03-2013,03-13-2013,03,th,Wednesday,3,4,2,10,72,3,11,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130314,2013-03-14,14-03-2013,03-14-2013,03,th,Thursday,4,5,2,10,73,3,11,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130315,2013-03-15,15-03-2013,03-15-2013,03,th,Friday,5,6,2,10,74,3,11,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130316,2013-03-16,16-03-2013,03-16-2013,03,th,Saturday,6,7,2,10,75,3,11,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,0,,0,
20130317,2013-03-17,17-03-2013,03-17-2013,03,th,Sunday,7,1,3,10,76,3,11,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,0,,1,St. Patrick's Day [Northern Ireland]
20130318,2013-03-18,18-03-2013,03-18-2013,03,th,Monday,1,2,3,11,77,4,12,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,1,St. Patrick's Day [Northern Ireland] (Observed)
20130319,2013-03-19,19-03-2013,03-19-2013,03,th,Tuesday,2,3,3,11,78,4,12,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130320,2013-03-20,20-03-2013,03-20-2013,03,th,Wednesday,3,4,3,11,79,4,12,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130321,2013-03-21,21-03-2013,03-21-2013,03,st,Thursday,4,5,3,11,80,4,12,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130322,2013-03-22,22-03-2013,03-22-2013,03,nd,Friday,5,6,3,11,81,4,12,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130323,2013-03-23,23-03-2013,03-23-2013,03,rd,Saturday,6,7,3,11,82,4,12,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,0,,0,
20130324,2013-03-24,24-03-2013,03-24-2013,03,th,Sunday,7,1,4,11,83,4,12,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,0,,0,
20130325,2013-03-25,25-03-2013,03-25-2013,03,th,Monday,1,2,4,12,84,5,13,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130326,2013-03-26,26-03-2013,03-26-2013,03,th,Tuesday,2,3,4,12,85,5,13,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130327,2013-03-27,27-03-2013,03-27-2013,03,th,Wednesday,3,4,4,12,86,5,13,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130328,2013-03-28,28-03-2013,03-28-2013,03,th,Thursday,4,5,4,12,87,5,13,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,0,
20130329,2013-03-29,29-03-2013,03-29-2013,03,th,Friday,5,6,4,12,88,5,13,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,1,,1,Good Friday
20130330,2013-03-30,30-03-2013,03-30-2013,03,th,Saturday,6,7,4,12,89,5,13,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,0,,0,
20130331,2013-03-31,31-03-2013,03-31-2013,03,st,Sunday,7,1,5,12,90,5,13,3,March,2013,Mar-2013,032013,2013-03-01,2013-03-31,2013-01-01,2013-12-31,0,0,,0,
20130401,2013-04-01,01-04-2013,04-01-2013,04,st,Monday,1,2,0,13,91,1,14,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,1,"Easter Monday [England, Wales, Northern Ireland]"
20130402,2013-04-02,02-04-2013,04-02-2013,04,nd,Tuesday,2,3,0,13,92,1,14,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130403,2013-04-03,03-04-2013,04-03-2013,04,rd,Wednesday,3,4,0,13,93,1,14,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130404,2013-04-04,04-04-2013,04-04-2013,04,th,Thursday,4,5,0,13,94,1,14,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130405,2013-04-05,05-04-2013,04-05-2013,04,th,Friday,5,6,0,13,95,1,14,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130406,2013-04-06,06-04-2013,04-06-2013,04,th,Saturday,6,7,0,13,96,1,14,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,0,,0,
20130407,2013-04-07,07-04-2013,04-07-2013,04,th,Sunday,7,1,1,13,97,1,14,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,0,,0,
20130408,2013-04-08,08-04-2013,04-08-2013,04,th,Monday,1,2,1,14,98,2,15,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130409,2013-04-09,09-04-2013,04-09-2013,04,th,Tuesday,2,3,1,14,99,2,15,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130410,2013-04-10,10-04-2013,04-10-2013,04,th,Wednesday,3,4,1,14,100,2,15,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130411,2013-04-11,11-04-2013,04-11-2013,04,th,Thursday,4,5,1,14,101,2,15,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130412,2013-04-12,12-04-2013,04-12-2013,04,th,Friday,5,6,1,14,102,2,15,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130413,2013-04-13,13-04-2013,04-13-2013,04,th,Saturday,6,7,1,14,103,2,15,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,0,,0,
20130414,2013-04-14,14-04-2013,04-14-2013,04,th,Sunday,7,1,2,14,104,2,15,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,0,,0,
20130415,2013-04-15,15-04-2013,04-15-2013,04,th,Monday,1,2,2,15,105,3,16,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130416,2013-04-16,16-04-2013,04-16-2013,04,th,Tuesday,2,3,2,15,106,3,16,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130417,2013-04-17,17-04-2013,04-17-2013,04,th,Wednesday,3,4,2,15,107,3,16,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130418,2013-04-18,18-04-2013,04-18-2013,04,th,Thursday,4,5,2,15,108,3,16,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130419,2013-04-19,19-04-2013,04-19-2013,04,th,Friday,5,6,2,15,109,3,16,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130420,2013-04-20,20-04-2013,04-20-2013,04,th,Saturday,6,7,2,15,110,3,16,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,0,,0,
20130421,2013-04-21,21-04-2013,04-21-2013,04,st,Sunday,7,1,3,15,111,3,16,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,0,,0,
20130422,2013-04-22,22-04-2013,04-22-2013,04,nd,Monday,1,2,3,16,112,4,17,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130423,2013-04-23,23-04-2013,04-23-2013,04,rd,Tuesday,2,3,3,16,113,4,17,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130424,2013-04-24,24-04-2013,04-24-2013,04,th,Wednesday,3,4,3,16,114,4,17,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130425,2013-04-25,25-04-2013,04-25-2013,04,th,Thursday,4,5,3,16,115,4,17,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130426,2013-04-26,26-04-2013,04-26-2013,04,th,Friday,5,6,3,16,116,4,17,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130427,2013-04-27,27-04-2013,04-27-2013,04,th,Saturday,6,7,3,16,117,4,17,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,0,,0,
20130428,2013-04-28,28-04-2013,04-28-2013,04,th,Sunday,7,1,4,16,118,4,17,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,0,,0,
20130429,2013-04-29,29-04-2013,04-29-2013,04,th,Monday,1,2,4,17,119,5,18,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130430,2013-04-30,30-04-2013,04-30-2013,04,th,Tuesday,2,3,4,17,120,5,18,4,April,2013,Apr-2013,042013,2013-04-01,2013-04-30,2013-01-01,2013-12-31,0,1,,0,
20130501,2013-05-01,01-05-2013,05-01-2013,05,st,Wednesday,3,4,0,17,121,1,18,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,1,,0,
20130502,2013-05-02,02-05-2013,05-02-2013,05,nd,Thursday,4,5,0,17,122,1,18,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,1,,0,
20130503,2013-05-03,03-05-2013,05-03-2013,05,rd,Friday,5,6,0,17,123,1,18,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,1,,0,
20130504,2013-05-04,04-05-2013,05-04-2013,05,th,Saturday,6,7,0,17,124,1,18,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,0,,0,
20130505,2013-05-05,05-05-2013,05-05-2013,05,th,Sunday,7,1,1,17,125,1,18,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,0,,0,
20130506,2013-05-06,06-05-2013,05-06-2013,05,th,Monday,1,2,1,18,126,2,19,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,1,,1,May Day
20130507,2013-05-07,07-05-2013,05-07-2013,05,th,Tuesday,2,3,1,18,127,2,19,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,1,,0,
20130508,2013-05-08,08-05-2013,05-08-2013,05,th,Wednesday,3,4,1,18,128,2,19,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,1,,0,
20130509,2013-05-09,09-05-2013,05-09-2013,05,th,Thursday,4,5,1,18,129,2,19,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,1,,0,
20130510,2013-05-10,10-05-2013,05-10-2013,05,th,Friday,5,6,1,18,130,2,19,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,1,,0,
20130511,2013-05-11,11-05-2013,05-11-2013,05,th,Saturday,6,7,1,18,131,2,19,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,0,,0,
20130512,2013-05-12,12-05-2013,05-12-2013,05,th,Sunday,7,1,2,18,132,2,19,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,0,,0,
20130513,2013-05-13,13-05-2013,05-13-2013,05,th,Monday,1,2,2,19,133,3,20,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,1,,0,
20130514,2013-05-14,14-05-2013,05-14-2013,05,th,Tuesday,2,3,2,19,134,3,20,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,1,,0,
20130515,2013-05-15,15-05-2013,05-15-2013,05,th,Wednesday,3,4,2,19,135,3,20,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,1,,0,
20130516,2013-05-16,16-05-2013,05-16-2013,05,th,Thursday,4,5,2,19,136,3,20,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,1,,0,
20130517,2013-05-17,17-05-2013,05-17-2013,05,th,Friday,5,6,2,19,137,3,20,5,May,2013,May-2013,052013,2013-05-01,2013-05-31,2013-01-01,2013-12-31,0,1,,0,
